,CustomerID,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,Tenure_grp,Churned,city_type,Satisfaction,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
4247,54248,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_24-48,No,City,Very Low,16.0,4.0,4,5,24.0,2.0,2.0,4.0,145.75
4248,54249,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,9.0,5.0,5,3,20.0,4.0,11.0,9.0,166.52
4249,54250,Mobile Phone,Credit Card,Male,Fashion,Single,Tenure_0-12,Yes,Rural,Very Low,16.0,4.0,5,3,17.0,4.0,5.0,0.0,221.19
4250,54251,Computer,Debit Card,Male,Grocery,Married,Tenure_12-24,No,City,High,7.0,4.0,5,3,23.0,6.0,0.0,12.0,260.03
4251,54252,Mobile Phone,E wallet,Male,Laptop & Accessory,Single,Tenure_24-48,No,Rural,Very Low,28.0,4.0,4,2,23.0,1.0,2.0,1.0,179.41
4252,54253,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,High,11.0,4.0,5,3,13.0,3.0,3.0,8.0,177.09
4253,54254,Computer,Credit Card,Male,Fashion,Married,Tenure_12-24,No,City,Very High,7.0,3.0,5,4,14.0,5.0,0.0,6.0,231.73000000000002
4254,54255,Mobile Phone,Credit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,13.0,3.0,4,3,17.0,6.0,6.0,8.0,175.1
4255,54256,Mobile Phone,Cash on Delivery,Female,Fashion,Married,Tenure_24-48,No,City,Average,9.0,3.0,4,11,13.0,1.0,0.0,4.0,260.49
4256,54257,Mobile Phone,UPI,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,10.0,3.0,4,2,22.0,1.0,2.0,3.0,174.99
4257,54258,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,11.0,3.0,4,3,16.0,1.0,2.0,5.0,167.21
4258,54259,Mobile Phone,Credit Card,Male,Grocery,Single,Tenure_24-48,No,Rural,Average,17.0,3.0,4,2,14.0,0.0,2.0,9.0,263.72
4259,54260,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,High,30.0,4.0,4,6,13.0,1.0,2.0,3.0,145.42
4260,54261,Phone,UPI,Male,Mobile Phone,Married,Tenure_0-12,Yes,Semi_urban,Very High,13.0,4.0,4,6,23.0,1.0,2.0,3.0,145.73
4261,54262,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Very High,7.0,4.0,4,3,14.0,1.0,2.0,1.0,154.56
4262,54263,Computer,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very Low,13.0,4.0,5,3,19.0,1.0,2.0,1.0,154.26
4263,54264,Mobile Phone,UPI,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,Average,13.0,3.0,4,3,15.0,1.0,3.0,11.0,173.09
4264,54265,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,9.0,4.0,5,7,15.0,2.0,2.0,1.0,176.63
4265,54266,Computer,UPI,Female,Others,Married,Tenure_24-48,No,Semi_urban,Very Low,9.0,3.0,5,11,0.0,1.0,3.0,3.0,313.44
4266,54267,Computer,Debit Card,Female,Others,Married,Tenure_12-24,No,City,High,7.0,4.0,4,5,0.0,1.0,2.0,8.0,306.72
4267,54268,Mobile Phone,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Average,12.0,3.0,5,3,12.0,1.0,2.0,4.0,182.44
4268,54269,Mobile Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,14.0,4.0,5,3,12.0,1.0,3.0,2.0,153.89
4269,54270,Mobile Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,22.0,3.0,4,3,16.0,2.0,2.0,1.0,153.71
4270,54271,Computer,Credit Card,Female,Fashion,Single,Tenure_24-48,No,City,Very High,7.0,2.0,5,5,21.0,5.0,13.0,9.0,199.84
4271,54272,Computer,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,City,Average,14.0,4.0,6,3,25.0,2.0,2.0,7.0,185.74
4272,54273,Computer,UPI,Female,Grocery,Single,Tenure_24-48,No,Semi_urban,Very Low,33.0,2.0,2,4,0.0,3.0,5.0,5.0,298.28
4273,54274,Mobile Phone,Debit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,25.0,3.0,4,2,13.0,1.0,2.0,3.0,152.74
4274,54275,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,High,13.0,3.0,5,8,16.0,2.0,2.0,1.0,170.05
4275,54276,Mobile Phone,Debit Card,Male,Fashion,Single,Tenure_0-12,No,Rural,Very Low,10.0,3.0,4,4,13.0,1.0,2.0,4.0,199.28
4276,54277,Mobile Phone,Credit Card,Female,Fashion,Single,Tenure_0-12,No,City,Very High,12.0,3.0,5,4,13.0,3.0,0.0,9.0,241.31
4277,54278,Computer,Cash on Delivery,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,18.0,4.0,4,2,15.0,1.0,3.0,0.0,222.38
4278,54279,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,10.0,3.0,4,7,23.0,1.0,2.0,1.0,153.35
4279,54280,Computer,Debit Card,Male,Grocery,Married,Tenure_12-24,No,Rural,Very Low,33.0,4.0,4,3,0.0,2.0,5.0,13.0,294.59
4280,54281,Computer,Debit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,30.0,4.0,6,3,26.0,1.0,2.0,10.0,151.13
4281,54282,Computer,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,High,29.0,4.0,4,2,14.0,1.0,2.0,8.0,186.46
4282,54283,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_12-24,Yes,City,High,21.0,4.0,4,11,19.0,4.0,5.0,4.0,174.63
4283,54284,Mobile Phone,Debit Card,Male,Others,Single,Tenure_24-48,No,City,Average,13.0,3.0,4,9,0.0,9.0,16.0,16.0,320.37
4284,54285,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,Yes,Rural,Average,13.0,4.0,6,6,19.0,1.0,8.0,8.0,186.72
4285,54286,Phone,UPI,Female,Mobile Phone,Married,Tenure_0-12,No,City,High,13.0,3.0,5,3,20.0,3.0,5.0,4.0,148.68
4286,54287,Mobile Phone,Credit Card,Female,Fashion,Married,Tenure_12-24,Yes,City,Very Low,30.0,4.0,4,3,13.0,8.0,16.0,0.0,228.12
4287,54288,Phone,E wallet,Male,Mobile Phone,Single,Tenure_0-12,Yes,Rural,Average,29.0,3.0,4,3,20.0,2.0,2.0,1.0,141.75
4288,54289,Mobile Phone,COD,Male,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,9.0,4.0,4,2,15.0,3.0,3.0,2.0,150.23
4289,54290,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Very High,27.0,4.0,4,3,15.0,6.0,6.0,12.0,190.67
4290,54291,Computer,Credit Card,Female,Mobile Phone,Single,Tenure_12-24,No,City,Average,35.0,4.0,2,6,13.0,1.0,2.0,3.0,172.39
4291,54292,Computer,E wallet,Female,Fashion,Single,Tenure_12-24,No,Rural,Very Low,19.0,4.0,4,6,12.0,2.0,3.0,0.0,217.08
4292,54293,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,Yes,Rural,Average,27.0,4.0,6,5,12.0,1.0,3.0,3.0,170.59
4293,54294,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_12-24,No,Rural,Average,16.0,4.0,4,5,14.0,1.0,2.0,8.0,206.89
4294,54295,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_0-12,No,Semi_urban,Average,32.0,4.0,4,3,24.0,3.0,6.0,8.0,154.42
4295,54296,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,High,13.0,3.0,4,8,21.0,1.0,2.0,2.0,174.41
4296,54297,Computer,Debit Card,Male,Fashion,Single,Tenure_12-24,Yes,City,Very Low,15.0,3.0,6,4,16.0,2.0,2.0,4.0,231.5
4297,54298,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,Rural,Average,11.0,3.0,5,6,15.0,6.0,6.0,10.0,184.02
4298,54299,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,35.0,3.0,5,4,19.0,2.0,3.0,0.0,211.39
4299,54300,Mobile Phone,UPI,Male,Laptop & Accessory,Married,Tenure_0-12,No,Semi_urban,Very Low,16.0,3.0,4,2,20.0,5.0,5.0,8.0,188.47
4300,54301,Mobile Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,16.0,3.0,4,9,23.0,2.0,2.0,5.0,167.0
4301,54302,Mobile Phone,Credit Card,Male,Mobile Phone,Single,Tenure_12-24,No,City,Very Low,36.0,3.0,4,7,14.0,2.0,2.0,4.0,159.52
4302,54303,Mobile Phone,COD,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,Average,10.0,3.0,4,5,21.0,3.0,3.0,3.0,168.17
4303,54304,Mobile Phone,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Average,25.0,4.0,4,3,15.0,2.0,2.0,5.0,151.32
4304,54305,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,16.0,3.0,6,2,18.0,1.0,2.0,8.0,171.68
4305,54306,Mobile Phone,COD,Female,Mobile Phone,Married,Tenure_0-12,No,City,Very High,12.0,3.0,4,7,15.0,1.0,3.0,31.0,157.04
4306,54307,Mobile Phone,Credit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,9.0,3.0,5,2,14.0,1.0,2.0,3.0,152.2
4307,54308,Computer,Debit Card,Male,Grocery,Married,Tenure_12-24,No,City,Very High,17.0,4.0,5,6,0.0,3.0,8.0,8.0,296.81
4308,54309,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_12-24,No,City,Very High,16.0,4.0,4,4,22.0,1.0,2.0,5.0,147.38
4309,54310,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,High,10.0,4.0,4,3,15.0,2.0,2.0,1.0,139.83
4310,54311,Computer,Credit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,High,33.0,3.0,4,3,12.0,1.0,3.0,14.0,181.05
4311,54312,Mobile Phone,E wallet,Male,Fashion,Married,Tenure_0-12,No,Rural,High,7.0,4.0,4,3,14.0,1.0,2.0,7.0,197.95
4312,54313,Phone,E wallet,Male,Laptop & Accessory,Married,Tenure_24-48,No,Rural,Average,13.0,3.0,4,4,21.0,1.0,5.0,6.0,148.06
4313,54314,Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,High,16.0,3.0,4,10,19.0,2.0,2.0,16.0,148.48
4314,54315,Computer,E wallet,Female,Fashion,Single,Tenure_0-12,No,Rural,Very Low,15.0,3.0,4,3,15.0,3.0,4.0,0.0,214.98
4315,54316,Computer,COD,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,7.0,3.0,4,3,14.0,1.0,2.0,10.0,168.19
4316,54317,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_24-48,No,City,Average,14.0,3.0,5,4,18.0,2.0,2.0,1.0,186.32
4317,54318,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_24-48,No,City,High,16.0,4.0,5,6,21.0,2.0,2.0,1.0,158.46
4318,54319,Mobile Phone,E wallet,Male,Fashion,Married,Tenure_12-24,No,Rural,Very Low,11.0,4.0,5,9,12.0,2.0,0.0,12.0,233.55
4319,54320,Computer,E wallet,Female,Mobile Phone,Married,Tenure_0-12,No,Rural,Average,9.0,4.0,4,8,19.0,1.0,2.0,3.0,147.31
4320,54321,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,26.0,4.0,4,3,25.0,3.0,3.0,3.0,148.23
4321,54322,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,16.0,3.0,4,8,19.0,3.0,3.0,3.0,145.24
4322,54323,Mobile Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,28.0,3.0,4,3,12.0,1.0,2.0,3.0,152.13
4323,54324,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_24-48,No,City,Very Low,31.0,3.0,2,5,17.0,2.0,2.0,0.0,219.39
4324,54325,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,10.0,4.0,5,3,16.0,1.0,2.0,2.0,150.66
4325,54326,Mobile Phone,Debit Card,Female,Others,Single,Tenure_12-24,No,City,High,18.0,3.0,4,5,16.0,1.0,5.0,5.0,324.26
4326,54327,Mobile Phone,Debit Card,Male,Mobile Phone,Married,Tenure_12-24,No,City,Average,21.0,3.0,4,6,13.0,2.0,2.0,9.0,149.51
4327,54328,Mobile Phone,Debit Card,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,12.0,3.0,4,4,13.0,2.0,8.0,0.0,219.19
4328,54329,Mobile Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Very Low,7.0,3.0,5,6,23.0,1.0,2.0,0.0,211.86
4329,54330,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Average,13.0,3.0,4,5,21.0,1.0,2.0,5.0,155.38
4330,54331,Mobile Phone,COD,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,24.0,3.0,4,2,17.0,1.0,2.0,2.0,155.58
4331,54332,Computer,COD,Female,Mobile Phone,Single,Tenure_0-12,Yes,Rural,Very High,7.0,4.0,6,2,22.0,2.0,2.0,1.0,148.25
4332,54333,Computer,Credit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,High,10.0,2.0,4,6,13.0,3.0,8.0,3.0,145.88
4333,54334,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,16.0,4.0,4,3,12.0,6.0,7.0,11.0,155.72
4334,54335,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,Rural,Very High,11.0,2.0,4,6,12.0,1.0,2.0,4.0,175.06
4335,54336,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_24-48,No,City,Very High,15.0,4.0,4,6,19.0,3.0,3.0,3.0,167.57
4336,54337,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,9.0,3.0,4,2,15.0,2.0,2.0,3.0,150.0
4337,54338,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Very Low,9.0,3.0,5,3,23.0,2.0,2.0,1.0,136.02
4338,54339,Mobile Phone,E wallet,Female,Fashion,Married,Tenure_12-24,No,Rural,Very High,7.0,4.0,4,3,26.0,9.0,16.0,0.0,229.53
4339,54340,Phone,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,16.0,4.0,4,3,13.0,2.0,3.0,2.0,147.88
4340,54341,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,19.0,4.0,4,10,24.0,2.0,2.0,3.0,164.29
4341,54342,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,High,34.0,4.0,4,4,16.0,1.0,2.0,3.0,148.11
4342,54343,Mobile Phone,E wallet,Female,Mobile Phone,Single,Tenure_0-12,Yes,Rural,High,27.0,4.0,4,3,23.0,1.0,2.0,3.0,156.4
4343,54344,Mobile Phone,Credit Card,Male,Mobile Phone,Married,Tenure_12-24,No,City,Average,7.0,3.0,5,4,16.0,2.0,2.0,3.0,161.9
4344,54345,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_24-48,No,City,Very High,20.0,3.0,2,3,12.0,2.0,2.0,4.0,169.5
4345,54346,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,High,21.0,4.0,4,3,14.0,2.0,2.0,7.0,152.56
4346,54347,Mobile Phone,Credit Card,Female,Others,Married,Tenure_12-24,No,City,Average,11.0,3.0,4,3,0.0,2.0,10.0,10.0,315.33
4347,54348,Mobile Phone,Credit Card,Male,Others,Single,Tenure_24-48,No,City,High,21.0,4.0,2,10,0.0,3.0,3.0,16.0,312.22
4348,54349,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,9.0,3.0,5,3,18.0,1.0,2.0,0.0,220.47
4349,54350,Mobile Phone,Credit Card,Female,Grocery,Single,Tenure_24-48,No,City,High,10.0,4.0,4,5,19.0,0.0,2.0,1.0,262.34
4350,54351,Mobile Phone,Debit Card,Male,Others,Married,Tenure_24-48,No,City,Average,7.0,4.0,5,2,15.0,8.0,12.0,10.0,324.99
4351,54352,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,High,16.0,5.0,4,3,17.0,1.0,2.0,4.0,147.79
4352,54353,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,Yes,City,Average,30.0,3.0,5,5,14.0,2.0,2.0,2.0,184.16
4353,54354,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_12-24,No,City,Very Low,14.0,3.0,2,6,15.0,2.0,3.0,3.0,145.89
4354,54355,Computer,Credit Card,Male,Grocery,Married,Tenure_12-24,No,City,Very Low,9.0,4.0,5,11,0.0,2.0,12.0,9.0,292.92
4355,54356,Mobile Phone,Debit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Very High,28.0,4.0,2,3,13.0,2.0,2.0,8.0,160.64
4356,54357,Computer,Credit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,High,9.0,3.0,4,7,12.0,1.0,2.0,3.0,169.25
4357,54358,Computer,Credit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,28.0,3.0,4,4,17.0,1.0,2.0,3.0,177.65
4358,54359,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,9.0,3.0,4,11,15.0,2.0,2.0,1.0,190.53
4359,54360,Mobile Phone,COD,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,36.0,3.0,4,5,19.0,1.0,2.0,8.0,187.61
4360,54361,Computer,COD,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,7.0,3.0,5,7,20.0,3.0,3.0,1.0,167.98
4361,54362,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very Low,25.0,4.0,4,3,16.0,1.0,2.0,8.0,193.04
4362,54363,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,17.0,3.0,4,3,18.0,3.0,3.0,1.0,163.15
4363,54364,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very Low,26.0,2.0,4,10,16.0,4.0,4.0,8.0,152.41
4364,54365,Mobile Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,Yes,City,Very High,36.0,4.0,4,9,20.0,2.0,2.0,1.0,191.73
4365,54366,Mobile Phone,E wallet,Female,Fashion,Married,Tenure_0-12,Yes,Rural,Very Low,34.0,3.0,4,3,23.0,1.0,2.0,10.0,201.39
4366,54367,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,12.0,3.0,2,3,17.0,3.0,3.0,3.0,148.28
4367,54368,Computer,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,25.0,4.0,4,3,14.0,1.0,2.0,8.0,146.53
4368,54369,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very Low,16.0,4.0,5,11,15.0,1.0,2.0,3.0,173.76
4369,54370,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_12-24,No,City,Very High,7.0,4.0,4,9,17.0,1.0,2.0,0.0,218.96
4370,54371,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_0-12,Yes,Rural,Very Low,11.0,3.0,6,3,12.0,7.0,10.0,0.0,229.0
4371,54372,Computer,Debit Card,Male,Fashion,Single,Tenure_0-12,No,City,Average,7.0,3.0,5,3,23.0,5.0,6.0,0.0,209.74
4372,54373,Computer,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,27.0,3.0,4,3,15.0,2.0,2.0,0.0,224.81
4373,54374,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_24-48,No,City,High,15.0,3.0,5,7,17.0,3.0,0.0,8.0,249.89999999999998
4374,54375,Mobile Phone,COD,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,10.0,3.0,4,7,12.0,1.0,2.0,5.0,151.57
4375,54376,Mobile Phone,Debit Card,Female,Fashion,Single,Tenure_12-24,No,Rural,Very Low,13.0,4.0,4,5,19.0,0.0,2.0,1.0,260.91
4376,54377,Computer,E wallet,Female,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Very High,33.0,3.0,5,7,16.0,2.0,2.0,2.0,191.96
4377,54378,Phone,COD,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,7.0,3.0,4,2,15.0,1.0,2.0,6.0,145.58
4378,54379,Computer,Credit Card,Female,Fashion,Single,Tenure_12-24,No,Rural,Very Low,13.0,3.0,5,8,13.0,6.0,13.0,0.0,213.65
4379,54380,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_24-48,No,Rural,Very High,10.0,3.0,4,4,15.0,2.0,2.0,6.0,184.4
4380,54381,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,High,12.0,4.0,4,10,17.0,3.0,4.0,8.0,184.14
4381,54382,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,High,11.0,3.0,5,8,22.0,1.0,2.0,2.0,151.22
4382,54383,Computer,UPI,Male,Fashion,Married,Tenure_0-12,No,City,Very Low,18.0,3.0,4,3,15.0,2.0,0.0,8.0,246.85000000000002
4383,54384,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_0-12,No,Rural,Average,10.0,4.0,4,2,13.0,2.0,6.0,0.0,231.08999999999997
4384,54385,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,7.0,3.0,6,2,13.0,1.0,2.0,5.0,168.45
4385,54386,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_24-48,No,City,Very Low,10.0,4.0,5,5,18.0,1.0,2.0,1.0,146.77
4386,54387,Computer,E wallet,Male,Mobile Phone,Married,Tenure_0-12,No,Rural,Very Low,11.0,3.0,4,6,18.0,4.0,6.0,9.0,152.93
4387,54388,Computer,Credit Card,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,7.0,3.0,4,3,15.0,5.0,5.0,2.0,204.18
4388,54389,Computer,E wallet,Female,Fashion,Single,Tenure_0-12,No,Rural,Average,7.0,4.0,4,3,15.0,2.0,2.0,0.0,212.89
4389,54390,Phone,Credit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Very Low,25.0,3.0,5,3,14.0,1.0,2.0,2.0,148.89
4390,54391,Mobile Phone,Debit Card,Female,Mobile Phone,Single,Tenure_24-48,No,City,Very Low,9.0,3.0,5,9,16.0,3.0,3.0,3.0,157.12
4391,54392,Mobile Phone,Cash on Delivery,Male,Others,Married,Tenure_12-24,No,City,Very Low,11.0,3.0,4,3,0.0,1.0,12.0,16.0,317.32
4392,54393,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_24-48,No,Semi_urban,Average,13.0,3.0,4,10,18.0,1.0,3.0,3.0,147.67
4393,54394,Mobile Phone,Credit Card,Female,Others,Married,Tenure_12-24,No,Rural,Very Low,7.0,4.0,4,5,0.0,2.0,2.0,7.0,320.17
4394,54395,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,Yes,City,Very Low,21.0,3.0,4,7,14.0,2.0,2.0,5.0,149.36
4395,54396,Mobile Phone,E wallet,Female,Grocery,Married,Tenure_12-24,No,Rural,Very Low,23.0,4.0,4,7,23.0,0.0,2.0,10.0,285.64
4396,54397,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_0-12,Yes,City,Very High,9.0,3.0,4,9,21.0,2.0,2.0,8.0,152.07
4397,54398,Computer,Debit Card,Male,Others,Single,Tenure_24-48,No,Rural,Average,9.0,4.0,5,3,0.0,2.0,16.0,13.0,315.68
4398,54399,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_0-12,No,Rural,High,11.0,3.0,4,4,12.0,2.0,2.0,3.0,164.31
4399,54400,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,7.0,4.0,5,2,15.0,1.0,2.0,3.0,162.3
4400,54401,Phone,Credit Card,Female,Mobile Phone,Married,Tenure_12-24,No,City,Average,7.0,4.0,4,9,15.0,2.0,2.0,3.0,147.32
4401,54402,Computer,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,33.0,4.0,4,2,19.0,3.0,3.0,3.0,169.65
4402,54403,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very High,26.0,3.0,4,4,17.0,1.0,2.0,1.0,155.72
4403,54404,Mobile Phone,COD,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very Low,31.0,4.0,4,3,18.0,3.0,5.0,8.0,158.19
4404,54405,Mobile Phone,UPI,Male,Others,Married,Tenure_12-24,No,City,Very Low,7.0,4.0,2,2,0.0,2.0,2.0,8.0,317.02
4405,54406,Computer,Credit Card,Male,Fashion,Married,Tenure_0-12,No,City,Average,10.0,4.0,4,11,13.0,0.0,3.0,3.0,261.75
4406,54407,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,Very Low,12.0,4.0,5,3,14.0,1.0,2.0,3.0,154.11
4407,54408,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,9.0,3.0,5,8,14.0,1.0,6.0,10.0,184.57
4408,54409,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_0-12,No,City,Very High,7.0,3.0,5,4,15.0,1.0,2.0,3.0,164.2
4409,54410,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,14.0,4.0,2,6,18.0,2.0,2.0,3.0,189.34
4410,54411,Computer,Credit Card,Male,Fashion,Married,Tenure_0-12,Yes,City,Average,17.0,4.0,4,8,12.0,1.0,2.0,0.0,225.48
4411,54412,Computer,Cash on Delivery,Female,Fashion,Single,Tenure_12-24,No,City,Average,9.0,4.0,4,2,26.0,7.0,0.0,9.0,234.38
4412,54413,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Very Low,22.0,3.0,4,3,20.0,2.0,2.0,6.0,148.4
4413,54414,Mobile Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_12-24,No,City,Very High,24.0,3.0,2,5,14.0,2.0,2.0,3.0,190.45
4414,54415,Mobile Phone,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,27.0,3.0,4,4,15.0,2.0,2.0,3.0,194.31
4415,54416,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,7.0,4.0,4,2,13.0,2.0,2.0,3.0,173.98
4416,54417,Mobile Phone,Credit Card,Female,Mobile Phone,Married,Tenure_12-24,No,City,Very High,9.0,3.0,5,2,12.0,8.0,8.0,9.0,150.93
